1.62,2.8188,0.7452,0.81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7776,NaN,NaN,0.9396,0.9072,NaN,NaN,2.0088,0.81,NaN,NaN,0.9396,0.8748,NaN,NaN,1.2312,3.3372,3.2724,3.3048,0.9072,NaN,NaN,NaN,1.782,3.1752,3.2724,0.7452,NaN,0.7776,NaN,NaN,NaN,0.81,NaN,NaN,NaN,NaN,NaN
2.0412,1.1988,1.296,1.7496,1.458,1.296,1.7172,2.0088,3.0456,2.7216,1.62,2.4948,1.8144,0.9072,1.944,1.7496,2.4624,1.5228,1.2636,NaN,0.9396,0.9072,1.3608,NaN,NaN,NaN,2.2032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8748,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0736,1.2312,1.2312,0.81,1.5552,0.972,1.296,NaN,1.6524,0.972,0.7452,NaN,1.3608,NaN,0.9396,1.2636,NaN,1.6848,NaN,NaN,1.2636,0.7776,0.9072,0.8424,NaN,NaN,1.2312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0368,NaN,NaN,NaN,NaN,NaN,NaN,0.81,NaN,0.9072,0.8424,0.7452,0.7452,0.972,NaN
3.3048,2.1708,0.8748,2.2032,1.8144,2.3004,1.3284,2.3652,2.1384,1.944,2.3004,1.1988,NaN,1.458,1.1664,1.8468,0.81,1.8144,1.3608,2.43,1.9116,NaN,0.7452,NaN,1.0368,0.8424,1.4256,2.0412,1.3932,1.0044,NaN,1.7172,NaN,NaN,NaN,NaN,2.0088,NaN,NaN,NaN,2.2356,NaN,2.2032,NaN,NaN,1.2312,NaN,NaN,NaN,2.0412
3.7584,3.5964,4.2768,NaN,3.888,NaN,4.3416,NaN,4.0176,4.212,3.078,3.9528,3.3696,2.7864,3.2076,NaN,3.0132,3.3372,3.402,4.1148,3.1104,2.7216,3.2724,3.1104,3.4344,3.7908,3.402,3.3372,3.078,3.3696,4.0824,2.9808,5.4756,3.2076,3.1428,3.726,3.2076,3.078,2.8188,3.7908,2.268,2.8188,2.754,4.1148,2.7216,3.4344,3.1428,2.754,2.6244,2.754
2.3976,1.1664,1.1016,2.0736,1.9764,1.8468,1.4904,1.782,NaN,1.5228,2.1708,2.3976,2.0736,1.1016,1.0044,1.3608,1.2636,1.944,1.7496,3.6288,2.3004,1.1016,1.7172,1.3284,1.6524,NaN,1.2312,NaN,NaN,1.9764,2.3004,1.9764,2.3976,1.5876,2.1708,2.0736,1.2312,1.458,2.5272,2.0736,1.458,2.2356,1.8792,NaN,NaN,1.3608,2.106,1.3284,1.3284,NaN
1.9116,0.7452,0.7776,NaN,1.2312,0.9072,NaN,0.8424,NaN,NaN,0.8748,1.134,1.4256,2.2032,NaN,NaN,0.81,0.8424,0.81,1.0368,NaN,0.7776,NaN,1.134,0.7452,NaN,1.296,2.1708,NaN,2.1708,0.8748,NaN,NaN,1.0692,NaN,2.6244,2.916,1.1988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3608,NaN
1.2312,1.3608,2.0736,1.5228,1.0692,1.0692,1.6524,NaN,1.782,1.6524,1.8792,2.3004,0.8424,1.3284,0.8424,1.134,1.9116,1.3284,1.0044,1.296,1.8144,0.9072,0.8748,1.4256,1.5228,NaN,NaN,NaN,NaN,1.9116,1.1016,NaN,0.7776,1.458,0.81,NaN,1.6524,1.3608,1.62,1.4256,2.4624,NaN,2.5272,NaN,NaN,1.6524,NaN,NaN,NaN,1.5552
1.458,1.5552,1.5552,1.0044,NaN,1.0044,NaN,1.0692,1.0368,NaN,NaN,1.0692,1.6848,NaN,NaN,1.2312,0.7452,NaN,NaN,1.1016,0.81,NaN,1.2636,NaN,NaN,1.8144,1.7496,NaN,1.1016,NaN,NaN,NaN,NaN,1.62,NaN,NaN,NaN,NaN,NaN,0.972,NaN,NaN,0.9396,NaN,0.9396,NaN,NaN,NaN,NaN,NaN
1.0044,1.1988,1.0368,1.2636,1.0044,0.7452,0.9072,1.1988,1.0692,1.0044,1.134,1.4256,0.972,1.0368,1.1988,1.1988,0.8748,0.81,1.3608,1.0368,0.9072,1.296,1.2312,0.972,1.3608,1.3932,1.3932,0.8424,1.1016,1.3932,0.8748,1.3608,1.134,1.2636,1.2312,1.5228,1.134,1.1988,1.0044,1.62,1.458,1.62,1.7172,0.8424,1.8468,1.782,2.0736,1.5876,1.4904,1.7172
1.296,1.1988,4.374,2.8836,3.4992,0.9072,1.134,NaN,NaN,2.4948,1.6848,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.9808,4.6332,NaN,NaN,1.8792,3.9852,2.0412,2.1384,4.5684,4.5684,1.1988,NaN,NaN,NaN,NaN,1.9764,1.2636,2.3004,1.6524,1.2312,1.8792,NaN,4.6332,1.7172,1.4256,NaN
2.0088,1.8144,1.458,1.9116,1.5228,0.9396,1.6848,NaN,NaN,1.1664,1.0692,1.296,1.6524,1.6524,1.134,1.3608,1.6524,1.9116,1.62,NaN,1.296,1.0044,1.1664,NaN,2.0736,0.8424,1.5876,0.972,1.4904,0.81,NaN,0.7452,1.1988,NaN,1.2636,NaN,0.8424,1.0044,1.296,0.9396,0.7452,1.3284,1.1664,0.8748,NaN,NaN,NaN,NaN,0.9072,NaN
4.3416,4.536,3.3372,2.1708,4.7304,5.1516,NaN,NaN,5.2488,5.0544,4.4064,4.8924,4.3416,2.592,4.7628,5.0544,NaN,3.0456,1.944,4.2444,4.05,2.6892,4.5684,4.4388,2.6244,5.3784,5.0868,3.5964,5.3784,4.9572,2.6568,3.726,4.3092,4.2444,4.9896,6.0264,3.6288,5.508,3.9852,2.9484,3.1104,4.5684,3.3372,4.2444,4.1148,2.7216,3.9528,2.6568,3.078,4.9248
2.6568,2.0412,2.0736,2.1708,1.62,1.8144,2.754,1.8144,1.6524,2.3328,1.7172,1.3284,0.972,NaN,1.458,2.2356,2.4948,1.5876,1.8792,1.7172,2.3976,1.5552,1.4256,1.458,NaN,1.9764,2.592,2.7216,NaN,0.7776,0.81,1.0692,0.7452,NaN,0.9072,0.81,NaN,NaN,1.62,NaN,0.81,NaN,NaN,NaN,NaN,NaN,NaN,0.8424,NaN,NaN
1.0368,NaN,NaN,2.6568,NaN,NaN,NaN,NaN,NaN,0.8748,0.8748,0.7452,0.8424,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9072,NaN,1.0368,NaN,NaN,NaN,0.9072,0.7452,NaN,NaN,1.0692,NaN,NaN,0.9396,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7452,NaN,NaN,NaN
0.81,0.9072,0.8424,1.134,0.9072,NaN,0.9072,1.3932,NaN,NaN,NaN,NaN,0.8748,NaN,NaN,NaN,NaN,NaN,NaN,1.0692,NaN,NaN,NaN,1.0044,1.1988,1.3284,0.972,1.0368,NaN,0.7776,NaN,0.8748,1.134,1.1988,0.7776,0.81,NaN,NaN,0.8424,0.7452,0.8424,0.9072,0.7776,NaN,0.7776,NaN,NaN,NaN,1.0692,1.3932
1.5876,2.0088,2.268,1.5876,1.8144,2.592,NaN,1.4256,3.0456,1.8468,2.3652,1.458,NaN,1.8792,1.944,1.458,0.7452,1.134,0.8748,0.9396,0.81,1.1664,1.4904,NaN,1.9116,1.4256,1.458,1.7172,1.5552,NaN,NaN,NaN,1.0368,2.1384,1.7172,1.6524,NaN,2.4948,2.106,0.81,1.7172,0.9396,1.458,2.1384,3.3372,1.5876,1.8468,1.0368,0.972,2.0736
2.106,1.944,NaN,1.2312,NaN,1.7496,1.0044,3.402,3.726,NaN,NaN,3.4668,3.3048,2.9484,3.3372,3.24,3.0132,3.0132,3.5316,3.078,3.2724,3.1752,3.6288,3.8556,1.3932,NaN,2.6244,3.0132,2.2356,NaN,1.4256,2.43,NaN,NaN,2.1384,4.4712,3.402,4.7952,4.3416,2.0736,NaN,2.2356,1.6524,1.7172,2.43,4.1472,NaN,2.0412,2.0736,4.2768
7.0308,NaN,6.3828,NaN,NaN,7.2252,0.9396,1.0044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0736,NaN,2.2356,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.9484,NaN,NaN,NaN,1.3932,NaN,NaN,1.8792,NaN,1.8144,NaN
2.268,3.1428,2.9808,3.3048,2.916,2.8836,2.4948,2.3976,2.4948,1.8468,2.4624,2.8512,1.782,2.5272,1.8468,1.7496,3.078,2.3976,3.3048,1.9116,2.43,1.944,1.8792,1.9116,2.8188,1.6524,2.4948,1.4256,1.8468,1.8144,2.6892,2.1708,1.8468,2.8188,3.8232,3.3048,2.0088,1.6848,2.6568,1.3284,2.4948,1.8468,2.1384,1.4904,2.3328,3.2076,1.5876,1.5876,1.8468,2.268
1.3932,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0692,NaN,NaN,1.5552,NaN,1.458,1.2312,NaN,NaN,NaN,0.81,NaN,0.9396,1.8144,2.4948,1.458,NaN,0.7452,NaN,2.0088,NaN,1.2636,NaN,0.972,1.0368,NaN,2.268,NaN,NaN,1.2636,1.2636,1.1988,1.134,1.2636,NaN,1.0368,NaN,0.8748,NaN,1.0044,1.0044,NaN
1.296,0.8748,1.782,1.1664,1.0692,1.458,1.0692,1.8792,2.0412,1.5228,0.9396,1.0368,1.0692,1.3284,1.0368,NaN,NaN,0.8424,1.782,1.296,1.782,0.9396,1.4904,NaN,1.5228,1.4256,1.7172,0.8748,1.4904,1.5228,1.2636,1.1016,1.1988,3.0456,1.0692,0.8424,1.0044,0.972,NaN,0.8424,NaN,2.0088,3.1428,2.6244,2.3976,3.1104,2.592,NaN,2.1384,NaN
1.4904,2.4624,NaN,1.9764,1.0044,1.6524,1.62,1.1664,0.9396,1.134,1.782,1.5876,1.8144,1.6524,1.6524,1.9116,1.1016,NaN,1.296,1.8468,2.3976,1.8144,2.9808,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4904,2.106,2.268,2.3004,3.1104,NaN,2.0412,2.3328,1.1988,1.7496,1.7496,1.6524,1.6848,1.0368,NaN,NaN,NaN,NaN,NaN
1.1016,NaN,1.5228,3.8232,NaN,NaN,6.2208,5.4432,NaN,NaN,NaN,NaN,NaN,1.944,NaN,NaN,NaN,1.1664,0.7452,NaN,NaN,1.3932,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9764,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0368,0.9072,1.7496,NaN,1.5228,NaN,NaN,0.81,NaN,NaN,1.458,NaN
0.8424,1.2312,NaN,0.8424,0.7452,NaN,0.81,1.6524,NaN,0.81,1.1988,0.7776,NaN,0.7776,0.8748,NaN,1.1016,2.2356,2.3652,2.0412,NaN,2.1708,1.2312,NaN,0.7452,0.8748,1.0044,NaN,1.0044,NaN,NaN,NaN,NaN,0.9072,1.134,NaN,NaN,NaN,0.8748,0.81,1.0044,NaN,0.7776,NaN,NaN,NaN,NaN,0.7452,NaN,1.134
3.2724,4.86,5.6052,5.0868,6.2532,5.5728,5.0868,5.346,5.7348,5.2812,5.9616,3.3696,2.916,4.9572,2.9808,4.9572,3.2724,5.0544,4.7628,3.726,5.1516,3.4668,3.564,4.2768,5.3136,3.6936,3.0456,3.402,4.0824,3.0456,3.3696,5.6052,3.3696,5.2164,4.9248,3.7908,4.212,NaN,2.4948,3.3372,2.7864,1.6524,1.6848,2.3976,2.8512,3.2724,3.24,1.134,NaN,NaN
1.6848,1.6524,1.782,NaN,1.1988,0.972,NaN,NaN,1.3932,1.3284,2.1708,1.5228,1.3608,NaN,1.3608,3.8232,NaN,1.134,NaN,NaN,1.1016,1.2636,1.944,NaN,NaN,0.9396,1.3608,2.106,NaN,1.296,1.5228,1.2636,NaN,NaN,1.3284,NaN,1.1988,1.1664,0.7452,0.9072,1.6524,0.9396,NaN,NaN,NaN,NaN,NaN,1.296,NaN,1.4256
2.8836,3.8556,4.5036,2.9484,NaN,2.3976,NaN,NaN,2.8836,NaN,NaN,3.5316,NaN,2.1384,2.1708,2.8188,NaN,2.3976,2.106,3.1752,2.3976,2.106,2.2032,2.6892,2.7216,2.6244,1.9116,2.43,2.9808,3.0132,2.1708,2.592,3.3048,3.8556,3.7584,3.402,3.6612,2.6568,3.402,4.8276,2.5272,4.7952,3.888,1.5876,3.0456,1.6524,3.24,2.2356,3.3696,5.0868
1.0044,0.9072,0.9396,0.9396,1.8468,0.8748,1.0044,0.8424,0.8424,0.7776,NaN,1.3284,1.782,1.296,1.5228,2.5596,2.4624,1.7496,0.7452,1.0692,1.0368,1.0044,1.1016,NaN,1.0692,1.0368,1.1016,0.8424,NaN,NaN,NaN,NaN,NaN,1.1664,0.81,1.0044,NaN,NaN,0.7452,NaN,0.8748,0.81,0.7452,1.2636,NaN,NaN,NaN,NaN,0.972,NaN
1.0692,0.8748,0.8748,NaN,NaN,1.1664,NaN,0.9072,0.8424,1.0368,1.944,NaN,NaN,0.81,NaN,NaN,NaN,NaN,0.7776,NaN,NaN,0.8424,NaN,NaN,NaN,0.8748,NaN,0.972,0.972,NaN,0.972,0.7452,1.5876,0.9396,0.8424,1.3932,NaN,1.2312,NaN,0.9072,0.9072,1.0368,1.1016,0.9396,1.134,0.8748,0.81,NaN,1.0692,1.1988
1.1988,NaN,1.7172,NaN,NaN,0.7776,1.3608,1.2636,NaN,1.4256,NaN,0.8424,NaN,1.6524,NaN,0.7452,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0368,NaN,NaN,NaN,0.81,NaN,0.9072,1.0368,NaN,1.6524,0.7776,NaN,NaN,NaN,NaN,0.7776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.6848,1.3932,NaN,0.8748,1.3608,1.458,1.4904,1.5876,NaN,1.6524,1.0368,0.972,1.458,1.2636,1.296,NaN,NaN,NaN,1.5552,1.296,NaN,0.9072,1.5228,1.6848,1.9116,1.5876,1.1664,NaN,0.972,2.2356,0.8424,NaN,NaN,NaN,1.4256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8424,0.9072,NaN,NaN
2.3652,1.782,2.2356,2.6568,1.7172,1.782,1.7496,1.3932,1.0044,NaN,2.0088,2.43,1.7496,1.3284,1.1988,1.62,1.5228,2.0412,1.9764,2.3328,0.9072,1.4256,1.6524,1.4904,1.9764,2.0736,1.8468,1.7496,2.106,1.6848,1.8468,1.9116,2.3328,1.7496,2.0736,2.0736,1.782,2.3976,1.8792,0.972,1.6524,1.5552,1.782,2.3652,1.8468,1.6524,1.6848,2.3328,1.5876,1.8792
2.43,2.9484,3.24,2.9484,1.944,2.6892,2.8188,3.0456,2.9808,3.0132,2.8512,3.1752,2.8188,3.2724,2.9808,1.9764,2.754,2.592,2.754,2.9484,2.8512,2.8188,2.592,2.916,2.592,2.754,2.3652,2.8188,2.6244,1.6524,2.3328,2.7216,2.0088,2.5272,2.8836,2.8836,1.5228,2.6568,1.9764,1.7172,2.8512,1.8792,2.5272,1.1664,1.6524,2.1708,2.3976,1.458,2.6568,2.268
0.8748,NaN,1.2636,NaN,1.134,1.0368,0.7452,0.7452,1.1016,NaN,NaN,NaN,1.5552,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0044,NaN,0.7776,1.3608,0.81,NaN,NaN,0.8424,0.972,NaN,0.972,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.9116,2.0412,1.458,0.81,0.81,1.4256,1.1664,1.944,1.6848,2.5596,1.6524,1.5552,2.0088,1.6524,1.0692,1.0044,1.2636,2.7216,1.4256,2.0412,1.62,0.7776,0.8748,1.5876,1.4256,1.9116,1.1016,1.4904,1.5876,2.3004,0.8424,1.8144,2.1384,1.3284,1.4904,0.9396,1.6524,1.3608,2.2356,NaN,NaN,NaN,0.7452,1.4256,1.3932,1.2636,0.7776,1.1664,NaN,0.81
0.7776,0.8748,0.8424,NaN,NaN,1.5228,NaN,0.9072,NaN,NaN,NaN,NaN,0.8748,0.9072,1.3608,NaN,NaN,0.7452,NaN,0.7776,NaN,0.972,1.782,0.8748,1.3932,NaN,1.0368,NaN,NaN,0.81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7452,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.7776,1.2636,2.8188,NaN,NaN,NaN,0.8424,0.8424,1.1016,NaN,1.2636,0.9396,0.9072,1.458,2.4948,2.9484,2.43,2.3004,NaN,1.2636,NaN,0.81,1.296,1.296,NaN,1.3284,NaN,NaN,0.9396,1.3608,NaN,1.0692,NaN,NaN,1.5228,1.5552,1.7496,1.5228,1.5552,NaN,1.944,2.4948,1.8144,2.1708,NaN,NaN,1.7172,1.6848,1.944,2.0088
0.972,NaN,NaN,NaN,0.8748,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.972,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8748,NaN,NaN,NaN,NaN,NaN,NaN,0.9072,NaN,NaN,0.81,NaN,NaN,NaN,NaN,0.8748,NaN,NaN,0.7452,NaN,NaN
1.458,2.6892,NaN,1.1016,NaN,0.9072,1.8468,1.5876,1.1664,1.0368,1.2312,1.458,1.0368,1.7172,0.81,1.0368,1.4256,0.81,NaN,0.7452,1.2636,1.1988,1.62,0.7776,1.1664,NaN,0.8748,1.2312,NaN,1.4904,1.1016,1.0044,1.3932,NaN,1.2312,1.5552,NaN,NaN,NaN,NaN,NaN,NaN,0.7452,NaN,NaN,NaN,NaN,NaN,NaN,0.81
0.9072,NaN,0.7776,0.8748,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.81,0.8424,1.2636,NaN,0.8748,0.7776,NaN,NaN,1.2312,NaN,NaN,NaN,NaN,1.4256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9396,NaN,0.9396,NaN,NaN,1.3932,0.7452,NaN,1.3608,0.9396,NaN,NaN,NaN,1.296,NaN,NaN,0.81,NaN
1.1664,0.81,1.0368,NaN,NaN,0.81,0.7776,0.972,0.9396,0.9396,NaN,1.0044,0.7776,NaN,NaN,NaN,NaN,NaN,NaN,0.7776,0.81,NaN,0.8424,1.0692,0.9396,0.9396,1.134,1.0368,1.3284,1.2636,1.1664,1.1664,1.2636,1.2312,1.0368,1.1988,0.8424,0.7452,NaN,0.9072,NaN,0.9072,1.134,1.1016,1.0692,1.134,0.81,0.8748,1.1664,0.7776
2.8512,2.592,2.754,2.2356,2.5596,2.6244,2.4624,2.106,2.3652,3.3048,3.8232,2.8836,2.754,2.916,3.7584,3.9852,3.1428,2.4948,3.1428,3.5964,2.9808,3.564,3.1752,3.7908,2.8512,3.24,3.402,3.2076,4.05,4.5684,3.8556,1.5228,3.9852,4.6656,3.888,4.9572,3.402,NaN,2.3976,1.5876,1.1988,NaN,NaN,NaN,NaN,NaN,1.4904,1.9764,NaN,NaN
1.4904,NaN,1.5228,1.0368,NaN,NaN,0.8424,NaN,NaN,NaN,NaN,1.4256,NaN,0.9396,1.134,NaN,0.7452,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7452,NaN,NaN,NaN,NaN,NaN,0.7776
1.4904,1.5228,1.8792,2.0088,1.6524,1.2636,1.3932,0.9072,1.2636,0.8424,0.972,NaN,NaN,1.1664,1.4904,1.6848,0.972,1.2636,1.3608,1.2312,1.134,1.2636,NaN,0.7776,NaN,0.81,0.81,NaN,NaN,0.7776,NaN,NaN,NaN,NaN,0.9072,1.2312,NaN,NaN,0.9072,0.7776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.6332,1.5876,4.6008,5.346,NaN,3.2076,3.0132,3.888,3.8556,3.1752,4.8276,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.8512,2.9808,NaN,NaN,3.1428,NaN,NaN,4.6008,3.1752,2.9808,NaN,NaN,3.1104,NaN,4.7304,NaN,4.8924,3.4992,NaN,NaN,2.916,2.8188,4.4064,3.8232,2.9808,2.3004,3.8556,4.1148,3.9852,NaN,NaN,3.24
1.1988,NaN,NaN,2.916,0.972,1.8468,1.0368,0.81,NaN,0.9396,1.1988,0.81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.972,NaN,NaN,0.8748,1.0044,NaN,1.1664,1.134,NaN,NaN,NaN,1.6848,2.1708,NaN,2.754,NaN,2.592,1.1664,1.2636,1.5876,1.296,2.0088,2.4624,2.2032,1.8792,1.5552,1.944,1.5228,1.944,2.4948,2.0088
1.782,2.43,NaN,0.7776,NaN,1.1988,1.2636,1.3284,0.9072,2.2032,2.0088,1.5552,2.106,0.7776,1.782,NaN,1.8144,1.458,1.4904,1.296,2.1384,1.8468,1.6848,1.4256,2.0088,NaN,3.4992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.6524,NaN,NaN,1.9764,1.6848,NaN,NaN,NaN,2.4624,NaN,2.9808,2.106,NaN,1.8468,2.4624
0.972,1.1988,1.0044,1.0044,NaN,0.7452,NaN,0.7452,NaN,0.7452,0.972,0.7452,1.1988,1.2636,2.2356,2.3004,1.6524,1.782,1.5228,NaN,1.62,1.4256,1.2312,0.7452,2.0088,0.8748,1.1016,0.9396,NaN,0.8424,0.8424,0.9072,0.972,0.7452,NaN,NaN,NaN,1.1016,NaN,NaN,NaN,NaN,1.5228,0.81,NaN,NaN,1.0368,1.1016,NaN,NaN
1.296,1.1988,0.972,NaN,0.972,0.972,1.5228,1.3608,1.5552,1.0368,NaN,1.2312,1.1016,1.0692,1.0044,0.8424,1.0692,1.1664,1.62,1.0692,1.1988,0.8748,1.2636,NaN,1.1016,NaN,1.2636,NaN,NaN,1.134,0.972,0.8748,1.2636,2.0412,2.2032,NaN,1.5552,1.458,1.296,1.2636,NaN,1.296,NaN,NaN,1.1988,0.972,0.972,1.1664,NaN,1.6848
0.8424,NaN,0.9072,NaN,NaN,NaN,NaN,NaN,NaN,1.1016,NaN,NaN,0.8424,NaN,NaN,NaN,0.9396,NaN,NaN,0.9072,NaN,NaN,NaN,1.3932,NaN,1.4904,NaN,1.0044,0.8748,0.9072,1.134,NaN,1.0368,NaN,NaN,1.5552,0.972,0.7776,NaN,NaN,NaN,1.0692,1.4904,NaN,NaN,0.9396,NaN,1.134,NaN,NaN
